0.525 0.510478687561 0.541762753442
0.53 0.508379186884 0.539566537437
0.535 0.506290878427 0.537442812668
0.54 0.504250395985 0.535322417686
0.545 0.502228892009 0.533288656352
0.55 0.500250799879 0.531254277273
0.555 0.498304723309 0.529292288126
0.56 0.4964264615 0.527338598578
0.565 0.494559406129 0.525423143497
0.57 0.492754053695 0.523566404633
0.575 0.49098727377 0.521740555454
0.58 0.489257892881 0.519943997568
0.585 0.48756285138 0.518220930735
0.59 0.485909530382 0.516540258743
0.595 0.484282250429 0.514878571457
0.6 0.482732039911 0.513271411885
0.605 0.48119846757 0.51170321257
0.61 0.479724396115 0.510194369859
0.615 0.478302632652 0.50873613383
0.62 0.47691546997 0.507333801963
0.625 0.475560749767 0.505941460175
0.63 0.474280496068 0.504627296109
0.635 0.473015201889 0.503334824416
0.64 0.471789377141 0.502127772763
0.645 0.470600737199 0.500959304338
0.65 0.469493603865 0.499833396487
0.655 0.468414691393 0.49873491426
0.66 0.467409394921 0.497708218788
0.665 0.466432724287 0.496739103123
0.67 0.465519253011 0.495815516311
0.675 0.464631735581 0.494941300778
0.68 0.463832073757 0.494132581163
0.685 0.463058540004 0.493371531329
0.69 0.462333065335 0.4926678477
0.695 0.461663480279 0.492032041715
0.7 0.461046654126 0.491471296504
0.705 0.46048590921 0.490944292405
0.71 0.459980212713 0.490467040859
0.715 0.459538648112 0.490046807967
0.72 0.459130657463 0.489689275388
0.725 0.458789006253 0.489401960236
0.73 0.458476089239 0.489173730677
0.735 0.458224894893 0.488971174889
0.74 0.45803590595 0.488817755373
0.745 0.457868238502 0.488759829873
0.75 0.457768118948 0.488776980333
0.755 0.457709621775 0.488809223395
0.76 0.457707538703 0.488919561721
0.765 0.45778725918 0.489054454895
0.77 0.457900099398 0.489244911339
0.775 0.458041011688 0.489491648091
0.78 0.458237560322 0.489781139251
0.785 0.458460428056 0.490162138378
0.79 0.458724175125 0.490576898065
0.795 0.459037292004 0.49102588632
0.8 0.459373818325 0.491563043091
0.805 0.459761224263 0.492078813811
0.81 0.460187299155 0.492681962811
0.815 0.460569826746 0.493322408905
0.82 0.461014045913 0.494058178242
0.825 0.461445726673 0.494754428912
0.83 0.461897358231 0.495512096013
0.835 0.462322538564 0.496254576448
0.84 0.462689882401 0.497106233708
0.845 0.463066835087 0.497950403568
0.85 0.46337667867 0.49883529508
0.855 0.463629550126 0.499802276447
0.86 0.463856532222 0.500749143205
0.865 0.46396750629 0.50173014224
0.87 0.463939850895 0.502736782468
0.875 0.463852698252 0.503763692984
0.88 0.463525839707 0.504848932635
0.885 0.463068531997 0.505846853332
0.89 0.46241362656 0.50684124235
0.895 0.461475758868 0.507824844966
0.9 0.460367488503 0.508744659778
0.905 0.458968003022 0.509660651169
0.91 0.457188249189 0.51054168893
0.915 0.45502554117 0.511351065753
0.92 0.452508211999 0.512113262877
0.925 0.449520194513 0.512727577972
0.93 0.446047463647 0.513141904059
0.935 0.442063490337 0.513436479341
0.94 0.43737465927 0.513439944063
0.945 0.432170124299 0.513293989616
0.95 0.426119263132 0.512733716868
0.955 0.419334446271 0.511894704523
0.96 0.411729023992 0.510622609973
0.965 0.402943830192 0.508861440007
0.97 0.393139848355 0.506474899765
0.975 0.382049101107 0.503486765491
0.98 0.369751491551 0.499733124829
0.985 0.35587987299 0.495305318586
0.99 0.340338601663 0.489925990519
0.995 0.323099554947 0.48326059782
1.0 0.303688272465 0.475008318011
